book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,grade_level
Ang Konsyerto Para sa Tinginit,635,86,1.6071428571428572,5.289763779527559,7.383720930232558,2.1385826771653544,20,3
Ang Maayong Magtutudlo,371,50,1.5,4.84366576819407,7.42,2.07277628032345,10,3
Ang Magig-agaw,139,12,1.3076923076923077,4.741007194244604,11.583333333333334,2.0215827338129495,2,3
Ang Mahikang Kabayo,3581,201,2.203125,4.859257190728846,17.81592039800995,2.0589220888020106,129,3
Ang Mangtas ug ang mga Nawa na Kukis,418,49,1.5333333333333334,4.5311004784688995,8.53061224489796,1.9545454545454546,9,3
Ang Mga Hayop sa Bukid,118,73,1.0555555555555556,4.906779661016949,1.6164383561643836,2.194915254237288,2,3
Ang Pamilya,164,13,1.3571428571428572,4.695121951219512,12.615384615384615,2.024390243902439,1,3
Ang Panaw nila Tiwi ug Boni,325,73,1.2037037037037037,5.2553846153846155,4.4520547945205475,2.2153846153846155,17,3
Ang Pula na Sapatos,104,8,1.3333333333333333,4.8173076923076925,13.0,2.0288461538461537,1,3
Ang Puno-an sa Kinabuhi,196,15,1.5714285714285714,4.408163265306122,13.066666666666666,1.9234693877551021,2,3
Ang Selosong Panganod,486,42,1.6486486486486487,4.726337448559671,11.571428571428571,2.037037037037037,8,3
Ang Tigre sa Trapiko,447,31,1.88,4.648769574944072,14.419354838709678,1.9776286353467563,11,3
Ang Tiguwang nga Babaye ug ang Agila,709,56,1.8636363636363635,4.355430183356841,12.660714285714286,1.9139633286318758,8,3
Ang Tortillas ni Ana,276,19,1.15,4.605072463768116,14.526315789473685,2.010869565217391,3,3
Ang Uhaw nga Langgam,261,28,1.1851851851851851,4.586206896551724,9.321428571428571,2.0114942528735633,1,3
Ang Unang Higala ni Iko,431,52,1.5789473684210527,4.709976798143852,8.288461538461538,2.0696055684454757,9,3
Ang Utokang Baki,684,84,1.3709677419354838,4.640350877192983,8.142857142857142,2.0409356725146197,10,3
Ang Utukan nga Bata nga Lalaki ug ang Makalilisang Peligroso nga Hayop,707,74,2.116279069767442,4.575671852899576,9.554054054054054,2.0014144271570014,18,3
Ang Wala Gidahom nga Abyan,976,99,1.4186046511627908,4.701844262295082,9.858585858585858,2.005122950819672,11,3
Ang-Plastik nga Bag ni Tok,325,35,1.7037037037037037,4.532307692307692,9.285714285714286,1.8676923076923078,1,3
Bakuna,138,14,1.8461538461538463,5.065217391304348,9.857142857142858,2.210144927536232,6,3
Bea ug Ming-su,106,8,1.3333333333333333,4.613207547169812,13.25,2.0377358490566038,0,3
Emma,386,35,1.9230769230769231,4.816062176165803,11.028571428571428,2.077720207253886,7,3
Green Star,444,75,1.2,4.774774774774775,5.92,2.0427927927927927,7,3
Gusto ni Juliana nga Makabaton ug Binuhi,156,13,0.0,4.82051282051282,12.0,2.1538461538461537,5,3
Higala sa Nataran,190,25,1.391304347826087,4.926315789473684,7.6,2.1,4,3
Higanteng Megapon,478,70,1.3333333333333333,4.97489539748954,6.828571428571428,2.0481171548117154,5,3
Kapayas,160,18,1.263157894736842,4.675,8.88888888888889,2.01875,1,3
Khutrukke,569,59,1.75,4.826010544815466,9.64406779661017,2.101933216168717,12,3
Kung Moabot ang Baha,407,129,1.3,4.714987714987715,3.1550387596899223,2.0294840294840295,9,3
Lupad Agila Lupad,312,36,1.5333333333333334,4.794871794871795,8.666666666666666,2.0705128205128207,5,3
Magtutudlo,216,14,1.5333333333333334,4.949074074074074,15.428571428571429,2.1296296296296298,4,3
Mapahiyumon na si Phoe Tar Lay,484,46,1.4318181818181819,4.462809917355372,10.521739130434783,1.9318181818181819,22,3
May Torotot sa Kalubihan,706,70,1.6333333333333333,4.521246458923513,10.085714285714285,1.951841359773371,7,3
Mga Abyan sa Lasang,386,39,1.6363636363636365,4.461139896373057,9.897435897435898,1.9533678756476685,7,3
Misteryoso na Suba,729,73,1.6065573770491803,4.702331961591221,9.986301369863014,2.0205761316872426,12,3
Nagkita na gayod,875,164,1.5,4.549714285714286,5.335365853658536,1.9417142857142857,4,3
Nagtanom si Sophy ug Baktin,318,35,2.0476190476190474,4.550314465408805,9.085714285714285,1.871069182389937,4,3
Naka-iskor ug Goal si Elsa,241,29,1.3636363636363635,5.1161825726141075,8.310344827586206,2.211618257261411,16,3
Nakita sa Leon Iyang Kaugalingon,704,50,2.323529411764706,4.440340909090909,14.08,1.8849431818181819,12,3
Nganong Nihilak si Ate Risa,243,43,1.4333333333333333,4.670781893004115,5.651162790697675,2.0411522633744856,5,3
Paubos,502,63,2.5319148936170213,4.408366533864542,7.968253968253968,1.9382470119521913,3,3
Rambutans para ni Yaki,579,86,1.3962264150943395,4.512953367875648,6.732558139534884,1.9447322970639034,9,3
Sa Akong Paglakaw lakaw,111,11,1.4166666666666667,5.396396396396397,10.090909090909092,2.2162162162162162,9,3
Sa Baryo Kamayanan ug ang Sugilanon sa mga Gasayaw nga mga Kamot,300,27,2.0952380952380953,5.443333333333333,11.11111111111111,2.27,10,3
Sa Sapa,96,11,1.0833333333333333,4.145833333333333,8.727272727272727,1.9479166666666667,0,3
Salamat Ginoo,150,14,1.2666666666666666,4.6,10.714285714285714,1.9933333333333334,0,3
Sapatos na Bulawan,262,17,1.8125,4.564885496183206,15.411764705882353,1.9694656488549618,2,3
Si Fatima ang i-spinner ug ang Tolda,1102,57,2.54,4.689655172413793,19.333333333333332,2.0689655172413794,27,3
Si Iru ug Iring Nagkahigla,92,6,1.7142857142857142,4.489130434782608,15.333333333333334,1.9565217391304348,1,3
Si melay at ang gulayan,216,17,1.2222222222222223,4.99537037037037,12.705882352941176,2.0972222222222223,9,3
Si Melay ug ang Tanaman sa Utanon,218,16,1.411764705882353,4.876146788990826,13.625,2.1009174311926606,5,3
Si Oming ug Aning Amigas,134,16,1.1764705882352942,4.723880597014926,8.375,2.126865671641791,4,3
Si Pogi si Pogs ug ang Tora-tora,447,54,1.44,4.507829977628635,8.277777777777779,1.9373601789709172,5,3
Si Tamtam,455,42,1.7777777777777777,4.7736263736263735,10.833333333333334,2.0307692307692307,10,3
Si Toutou Gustong Moadto sa Ciudad,269,29,1.5294117647058822,4.609665427509293,9.275862068965518,2.029739776951673,5,3
Strawla Reyna sa mga Basura,705,54,1.7234042553191489,4.777304964539007,13.055555555555555,2.0156028368794328,18,3
Tiaw Lang,792,151,1.7672413793103448,4.460858585858586,5.245033112582782,1.9116161616161615,4,3
Unsa kaha ko Pagdako,263,21,2.875,4.650190114068441,12.523809523809524,1.9961977186311788,11,3
Unsa kaha,263,21,2.875,4.650190114068441,12.523809523809524,1.9961977186311788,11,3
Wala Nahadlok si Ira,512,112,1.2626262626262625,4.78125,4.571428571428571,2.05078125,15,3
