book_title,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Ang Regalo ni Lito ug Selo,0.6380255941499086,0.5758683729433273,0.6526508226691042,0.5808823529411765,0.5024509803921569,0.6740196078431373,2
Ang regalong relo,0.46616541353383456,0.45413533834586467,0.4556390977443609,0.3942505133470226,0.42813141683778233,0.4517453798767967,2
Ang Sista ni Tatay,0.7554744525547445,0.7007299270072993,0.7226277372262774,0.6650246305418719,0.5911330049261084,0.729064039408867,2
Ang Sudlay ni Pipay,0.6813186813186813,0.6043956043956044,0.6703296703296703,0.582089552238806,0.43283582089552236,0.753731343283582,2
Ang Sulod sa Libro,0.6782133090246126,0.6526891522333638,0.7110300820419325,0.6139896373056994,0.5906735751295337,0.7176165803108808,2
Ang Sulondon nga Bata,0.7058011049723757,0.6408839779005525,0.7182320441988951,0.6654478976234004,0.5722120658135283,0.7404021937842779,2
Ang Sulti ni Nanay,0.7281323877068558,0.6713947990543735,0.7186761229314421,0.6373626373626373,0.5667189952904239,0.7268445839874411,2
Ang Suod nga Managhigala,0.7621621621621621,0.6878378378378378,0.7675675675675676,0.7183600713012478,0.64349376114082,0.8360071301247772,2
Ang Tinubdan,0.6257142857142857,0.6114285714285714,0.6314285714285715,0.6090225563909775,0.5338345864661654,0.6616541353383458,2
Ang Trabahanteng Olmigas,0.6666666666666666,0.656957928802589,0.6828478964401294,0.6455696202531646,0.5738396624472574,0.7172995780590717,2
Ang Tuna ug ang Pula nga Lumot,0.6942014901198574,0.6543569808875931,0.6987366375121478,0.6459684893419834,0.5843373493975904,0.7159406858202039,2
Ang Una Na Operasyon ni Dr Sokha,0.6935834692767808,0.655247417074497,0.7009244154431756,0.6375762195121951,0.5743140243902439,0.709984756097561,2
Ang Unlan ni Nanay,0.7033898305084746,0.6949152542372882,0.7161016949152542,0.611764705882353,0.5411764705882353,0.7058823529411765,2
Ang Upat ka Hayop,0.7177242888402626,0.6455142231947484,0.7330415754923414,0.6303030303030303,0.5757575757575758,0.7575757575757576,2
Ang Valentines Card,0.4763231197771588,0.4596100278551532,0.46935933147632314,0.40487347703842547,0.40393626991565135,0.46579194001874413,2
Ang Wati,0.6946308724832215,0.6532438478747203,0.6767337807606264,0.6155038759689923,0.6,0.7596899224806202,2
Ayaw Patinguga ang Kampana,0.6617647058823529,0.6488970588235294,0.65625,0.6246851385390428,0.5768261964735516,0.6838790931989924,2
Baryo Rosas,0.71024512884978,0.6869893148962917,0.7184160905091138,0.6861377506538797,0.6155187445510026,0.7480383609415867,2
Basketbol,0.5378151260504201,0.5042016806722689,0.5714285714285714,0.4748603351955307,0.4301675977653631,0.5698324022346368,2
Cilly Cellphone,0.6525821596244131,0.5696400625978091,0.6384976525821596,0.5684931506849316,0.4931506849315068,0.6415525114155252,2
Computer,0.5688622754491018,0.5449101796407185,0.5948103792415169,0.48533333333333334,0.45866666666666667,0.608,2
Eskwelahan,0.629156010230179,0.6163682864450127,0.6547314578005116,0.6111111111111112,0.5326797385620915,0.6862745098039216,2
Gutom Kaayo Ko,0.6797488226059655,0.6326530612244898,0.6860282574568289,0.5956989247311828,0.6021505376344086,0.8129032258064516,2
Himsog nga Lawas,0.6578947368421053,0.6085526315789473,0.6644736842105263,0.6083333333333333,0.5666666666666667,0.7291666666666666,2
Hoy Makaw,0.6829268292682927,0.6718403547671841,0.6718403547671841,0.676829268292683,0.5853658536585366,0.7073170731707317,2
Importante ang Gatas,0.4541406945681211,0.44701691896705253,0.4568121104185218,0.3762135922330097,0.42475728155339804,0.42718446601941745,2
Kaya Sad na ni Duma,0.6654611211573237,0.6094032549728752,0.6491862567811935,0.5989304812834224,0.5721925133689839,0.6176470588235294,2
Kinsa ang Mahimo Nakong Maestro sa Abri-klase,0.5528052805280528,0.523102310231023,0.5429042904290429,0.5184331797235023,0.45622119815668205,0.716589861751152,2
Lights Camera Action,0.6420880149812734,0.6036985018726592,0.6594101123595506,0.5883476599808978,0.5361349888570519,0.7144221585482331,2
Maanindot nga Kamot,0.666214382632293,0.6200814111261872,0.6512890094979648,0.6083032490974729,0.5523465703971119,0.6931407942238267,2
Manong Puso,0.6105726872246696,0.5947136563876652,0.6273127753303964,0.6336996336996337,0.5702075702075702,0.78998778998779,2
Mga Bituon,0.7594339622641509,0.7617924528301887,0.8089622641509434,0.7044025157232704,0.6226415094339622,0.779874213836478,2
Nangutana ang Magtutudlo,0.5679347826086957,0.5760869565217391,0.5896739130434783,0.5518518518518518,0.5555555555555556,0.6444444444444445,2
Oras Na,0.6951566951566952,0.6153846153846154,0.6695156695156695,0.5803921568627451,0.4980392156862745,0.6941176470588235,2
Pagdali-dali sa mga Drayber,0.6619115549215406,0.6362339514978602,0.6890156918687589,0.5708955223880597,0.5671641791044776,0.6735074626865671,2
Pagligid,0.6098265895953757,0.5317919075144508,0.6098265895953757,0.6944444444444444,0.5119047619047619,0.6984126984126984,2
Pagsuroy-suroy sa Zoo,0.6737089201877934,0.6737089201877934,0.6995305164319249,0.6470588235294118,0.5718954248366013,0.7679738562091504,2
Sa Among Bukid,0.6666666666666666,0.6666666666666666,0.6888888888888889,0.6204620462046204,0.594059405940594,0.7095709570957096,2
Sa Merkado,0.6457142857142857,0.6085714285714285,0.6685714285714286,0.5816733067729084,0.44223107569721115,0.6613545816733067,2
Sakong Mga Kamot,0.6294964028776978,0.60431654676259,0.6294964028776978,0.625,0.5885416666666666,0.7604166666666666,2
Si Baboy,0.6748400852878464,0.6439232409381663,0.6769722814498934,0.6157142857142858,0.5785714285714286,0.6914285714285714,2
Si Bantay ug Iyang Amigo,0.6391752577319587,0.5773195876288659,0.6288659793814433,0.5797101449275363,0.4855072463768116,0.7318840579710145,2
Si Benny ug si Betty,0.6731748726655348,0.6103565365025467,0.6859083191850595,0.6245572609208973,0.5608028335301063,0.6965761511216056,2
Si Chisay,0.6328502415458938,0.5603864734299517,0.6376811594202898,0.525974025974026,0.3961038961038961,0.6818181818181818,2
Si Dexter,0.5728987993138936,0.5506003430531733,0.5797598627787307,0.4916864608076009,0.4679334916864608,0.5961995249406176,2
Si Jojo,0.6615905245346869,0.6074450084602369,0.6531302876480541,0.5921658986175116,0.5391705069124424,0.6866359447004609,2
Si Kaba-kabaGuryon ug Maya,0.717391304347826,0.6771739130434783,0.7478260869565218,0.6797583081570997,0.5664652567975831,0.7477341389728097,2
Si Ken ug Si Sandy,0.6676356589147286,0.6172480620155039,0.6666666666666666,0.6089828269484808,0.535006605019815,0.665785997357992,2
Si Lalu ang Kuwago,0.7367088607594937,0.7468354430379747,0.6835443037974683,0.8362369337979094,0.6167247386759582,0.6097560975609756,2
Si Lito,0.6982758620689655,0.6494252873563219,0.7385057471264368,0.6511627906976745,0.562015503875969,0.7596899224806202,2
Si Nikko og ang nating baka,0.5272058823529412,0.5029411764705882,0.5066176470588235,0.42655935613682094,0.4798792756539235,0.4678068410462777,2
Si Pila ug Pilo Koneho,0.6722338204592901,0.5991649269311065,0.6722338204592901,0.6340057636887608,0.5504322766570605,0.7492795389048992,2
Si Susing Kanding,0.6869983948635634,0.6629213483146067,0.7142857142857143,0.6408602150537634,0.5849462365591398,0.7139784946236559,2
Si Zeny ug Bogi,0.48360655737704916,0.45491803278688525,0.5163934426229508,0.445859872611465,0.3885350318471338,0.5222929936305732,2
Unsay naa sa Aninipot,0.6813471502590673,0.6541450777202072,0.6839378238341969,0.5895117540687161,0.5587703435804702,0.6636528028933092,2
Usa ka Batang Babaye na Nagtubo,0.6885245901639344,0.6475409836065574,0.7240437158469946,0.6052631578947368,0.5714285714285714,0.7669172932330827,2
Ang Atup nga Hardin,0.7186147186147186,0.6985930735930735,0.7256493506493507,0.6819571865443425,0.6253822629969419,0.735474006116208,3
Ang Bag ong Silingan ni Sambag,0.7243276283618582,0.6998777506112469,0.7469437652811736,0.651618398637138,0.5988074957410562,0.8066439522998297,3
Ang Bala ni Nonoy,0.6822222222222222,0.6466666666666666,0.6866666666666666,0.678125,0.6,0.73125,3
Ang Bandila sa Pilipinas,0.659206510681587,0.6286876907426246,0.6602238046795524,0.616551724137931,0.5641379310344827,0.6786206896551724,3
Ang Buangon nga Manok,0.6495698213103904,0.615155526141628,0.6661151555261416,0.6042533518261674,0.5533980582524272,0.7397133610725843,3
Ang Bulan ug ang Kalo,0.7001270648030495,0.6683608640406608,0.7001270648030495,0.6389891696750902,0.5866425992779783,0.7472924187725631,3
Ang Daku nga Panghunuhuna ni Darshana,0.6796536796536796,0.6493506493506493,0.6953463203463204,0.5950074515648286,0.543591654247392,0.6769746646795827,3
Ang Damgu,0.6090534979423868,0.5802469135802469,0.6460905349794238,0.547550432276657,0.5302593659942363,0.6829971181556196,3
Ang Dollhouse,0.6403123474865788,0.5978526110297706,0.6476329917032699,0.5453934095494284,0.49562878278412914,0.6449226630800269,3
Ang Elepante sa Akong Balay,0.6732673267326733,0.6330445544554455,0.6986386138613861,0.6186367558239861,0.6091458153580673,0.7385677308024159,3
Ang Espesyal nga Dram,0.6595505617977528,0.6303370786516854,0.6730337078651686,0.5885093167701864,0.5232919254658385,0.6428571428571429,3
Ang Galutaw nga Tanaman,0.7040864255519023,0.678252700798497,0.7247534053546266,0.6664528543938422,0.5952533675432969,0.7350865939704939,3
Ang Gamay nga Uwak,0.6931297709923664,0.6748091603053435,0.7175572519083969,0.6695464362850972,0.6306695464362851,0.7732181425485961,3
Ang Go Bag ni Buboy,0.7333333333333333,0.7359477124183007,0.7189542483660131,0.7739602169981917,0.6907775768535263,0.6528028933092225,3
Ang Gusto ni Unni,0.6782752902155887,0.6509121061359867,0.6898839137645107,0.5961538461538461,0.5448717948717948,0.6678321678321678,3
Ang Higante nga Bentelador,0.5956656346749226,0.5851393188854489,0.628482972136223,0.5741710296684118,0.512216404886562,0.6727748691099477,3
Ang Humanitarian,0.6846153846153846,0.6634615384615384,0.691025641025641,0.6042031523642732,0.5507880910683012,0.637478108581436,3
Ang Ilaga ug Baki nang itag Mangga,0.7581329561527581,0.7157001414427157,0.8161244695898161,0.7569721115537849,0.6832669322709163,0.850597609561753,3
Ang Iro ni Dennis,0.5467075038284839,0.5206738131699847,0.5405819295558959,0.44936708860759494,0.4219409282700422,0.5464135021097046,3
Ang Isog nga Langgam,0.6945317410433689,0.6649905719673161,0.7184160905091138,0.6506129597197898,0.5928196147110333,0.7084063047285464,3
Ang Kahayag sa Buwan,0.7534246575342466,0.7168949771689498,0.7351598173515982,0.6586102719033232,0.6163141993957704,0.7673716012084593,3
Ang Konsyerto Para sa Tinginit,0.6584454409566517,0.625186846038864,0.6775037369207773,0.6187374749498998,0.5511022044088176,0.7309619238476954,3
Ang Maayong Magtutudlo,0.6420454545454546,0.6100852272727273,0.6321022727272727,0.5760549558390579,0.5368007850834151,0.6633954857703631,3
Ang Magig-agaw,0.732421875,0.68359375,0.75,0.6939890710382514,0.6147540983606558,0.8060109289617486,3
Ang Mahikang Kabayo,0.6520527859237537,0.6254398826979473,0.6738269794721408,0.6047825648269599,0.5675512057310059,0.7004338613661588,3
Ang Mangtas ug ang mga Nawa na Kukis,0.6698564593301436,0.6514012303485988,0.6787423103212576,0.6154589371980677,0.5942028985507246,0.6821256038647343,3
Ang Mga Hayop sa Bukid,0.5891304347826087,0.5478260869565217,0.6043478260869565,0.5,0.4766081871345029,0.5964912280701754,3
Ang Pamilya,0.7317880794701986,0.6688741721854304,0.7400662251655629,0.6469248291571754,0.5831435079726651,0.7539863325740319,3
Ang Panaw nila Tiwi ug Boni,0.6864468864468865,0.6695970695970695,0.7113553113553114,0.6614481409001957,0.5900195694716243,0.7025440313111546,3
Ang Pula na Sapatos,0.810126582278481,0.7265822784810126,0.7493670886075949,0.7560137457044673,0.6666666666666666,0.6907216494845361,3
Ang Puno-an sa Kinabuhi,0.6515151515151515,0.6303030303030303,0.6848484848484848,0.6586433260393874,0.5886214442013129,0.7527352297592997,3
Ang Selosong Panganod,0.720775623268698,0.6969529085872577,0.7357340720221607,0.6742770167427702,0.601978691019787,0.8120243531202436,3
Ang Tigre sa Trapiko,0.6765615337043909,0.6777983920841064,0.7012987012987013,0.6058772687986171,0.5911840968020743,0.6914433880726015,3
Ang Tiguwang nga Babaye ug ang Agila,0.7193726155150487,0.6913946587537092,0.7452310300974989,0.6827628361858191,0.636919315403423,0.78239608801956,3
Ang Tortillas ni Ana,0.7284701114488349,0.6636271529888551,0.7375886524822695,0.6130867709815079,0.5704125177809388,0.7226173541963016,3
Ang Uhaw nga Langgam,0.697950377562028,0.6720604099244876,0.6968716289104638,0.6565349544072948,0.5957446808510638,0.8145896656534954,3
Ang Unang Higala ni Iko,0.6789808917197452,0.6630573248407643,0.7165605095541401,0.6289308176100629,0.6001796945193172,0.7574123989218329,3
Ang Utokang Baki,0.6868932038834952,0.6533171521035599,0.7103559870550162,0.6381541924592009,0.5998874507597074,0.7321328081035453,3
Ang Utukan nga Bata nga Lalaki ug ang Makalilisang Peligroso nga Hayop,0.7140007977662545,0.6800957319505385,0.7419226166733147,0.6657303370786517,0.6151685393258427,0.7640449438202247,3
Ang Wala Gidahom nga Abyan,0.6786510590858417,0.6463210702341137,0.6928651059085842,0.6352759552296411,0.5769972983404091,0.6812041682747974,3
Ang-Plastik nga Bag ni Tok,0.694468832309043,0.6488147497805092,0.7023705004389815,0.6389578163771712,0.6104218362282878,0.7084367245657568,3
Bakuna,0.661319073083779,0.6559714795008913,0.6773618538324421,0.6146572104018913,0.6099290780141844,0.7021276595744681,3
Bea ug Ming-su,0.6594594594594595,0.5972972972972973,0.6891891891891891,0.6363636363636364,0.5573122529644269,0.7865612648221344,3
Emma,0.6734972677595629,0.6536885245901639,0.6864754098360656,0.5854341736694678,0.5676937441643324,0.6778711484593838,3
Green Star,0.7063063063063063,0.6678678678678679,0.7177177177177178,0.6267547481420314,0.5895953757225434,0.7192402972749794,3
Gusto ni Juliana nga Makabaton ug Binuhi,0.6751269035532995,0.6040609137055838,0.6785109983079526,0.5976744186046512,0.5255813953488372,0.686046511627907,3
Higala sa Nataran,0.6720647773279352,0.6383265856950068,0.7017543859649122,0.6575091575091575,0.5384615384615384,0.7106227106227107,3
Higanteng Megapon,0.6629452418926103,0.6390217969165337,0.6831472620946305,0.6133909287257019,0.5831533477321814,0.7041036717062635,3
Kapayas,0.686541737649063,0.65587734241908,0.7018739352640545,0.5957943925233645,0.5093457943925234,0.6752336448598131,3
Khutrukke,0.6531468531468532,0.6177156177156177,0.6578088578088578,0.5757575757575758,0.5325596389426177,0.6847195357833655,3
Kung Moabot ang Baha,0.6562922868741543,0.621786197564276,0.6691474966170501,0.6113789778206364,0.5467695274831244,0.7512054001928641,3
Lupad Agila Lupad,0.6358974358974359,0.6051282051282051,0.6811965811965812,0.599290780141844,0.5591016548463357,0.7328605200945626,3
Magtutudlo,0.6898584905660378,0.6462264150943396,0.6780660377358491,0.643312101910828,0.6003184713375797,0.7101910828025477,3
Mapahiyumon na si Phoe Tar Lay,0.6624242424242425,0.6254545454545455,0.683030303030303,0.6050788091068301,0.5612959719789843,0.7250437828371279,3
May Torotot sa Kalubihan,0.6890416498180347,0.6453699959563284,0.7003639304488476,0.623006833712984,0.5558086560364465,0.7272209567198178,3
Mga Abyan sa Lasang,0.7209653092006033,0.7111613876319759,0.717948717948718,0.7139784946236559,0.6505376344086021,0.7182795698924731,3
Misteryoso na Suba,0.7159344750558452,0.6686522710349962,0.7289650037230082,0.6109969167523125,0.5873586844809866,0.7281603288797533,3
Nagkita na gayod,0.6738919443545778,0.6302167583306373,0.6732449045616306,0.6146209386281588,0.5546028880866426,0.6768953068592057,3
Nagtanom si Sophy ug Baktin,0.6740674955595026,0.6687388987566607,0.6856127886323268,0.6066997518610422,0.5843672456575683,0.7034739454094293,3
Naka-iskor ug Goal si Elsa,0.5906735751295337,0.5823834196891192,0.6207253886010363,0.5042857142857143,0.4828571428571429,0.6142857142857143,3
Nakita sa Leon Iyang Kaugalingon,0.6855949895615866,0.6421711899791231,0.702713987473904,0.6383233532934132,0.6125748502994012,0.7568862275449102,3
Nganong Nihilak si Ate Risa,0.7009029345372461,0.6534988713318285,0.7042889390519187,0.6473354231974922,0.5830721003134797,0.7210031347962382,3
Paubos,0.6995221027479092,0.6989247311827957,0.7102747909199522,0.6338514680483592,0.6200345423143351,0.7219343696027634,3
Rambutans para ni Yaki,0.6933002481389579,0.6665012406947891,0.7295285359801489,0.6215837421163279,0.575332866152768,0.6986685353889278,3
Sa Akong Paglakaw lakaw,0.7276507276507277,0.7214137214137214,0.7401247401247402,0.739010989010989,0.6620879120879121,0.8516483516483516,3
Sa Baryo Kamayanan ug ang Sugilanon sa mga Gasayaw nga mga Kamot,0.6669190007570023,0.6472369417108251,0.6896290688872067,0.5879446640316206,0.5395256916996047,0.6768774703557312,3
Sa Sapa,0.7906976744186046,0.7475083056478405,0.8073089700996677,0.7268292682926829,0.6439024390243903,0.8341463414634146,3
Salamat Ginoo,0.6821561338289963,0.6840148698884758,0.7434944237918215,0.6994818652849741,0.6088082901554405,0.7590673575129534,3
Sapatos na Bulawan,0.7247311827956989,0.6827956989247311,0.7365591397849462,0.6400602409638554,0.5948795180722891,0.7484939759036144,3
Si Fatima ang i-spinner ug ang Tolda,0.7082195182518003,0.662031288800596,0.7305686615346412,0.6629796059453854,0.6035257518147252,0.7711717939854822,3
Si Iru ug Iring Nagkahigla,0.6645569620253164,0.6234177215189873,0.6772151898734177,0.6018099547511312,0.5927601809954751,0.6832579185520362,3
Si melay at ang gulayan,0.8002322880371661,0.7502903600464577,0.7572590011614402,0.8586956521739131,0.6972049689440993,0.7391304347826086,3
Si Melay ug ang Tanaman sa Utanon,0.7339667458432304,0.6852731591448931,0.7565320665083135,0.6993569131832797,0.6382636655948553,0.8183279742765274,3
Si Oming ug Aning Amigas,0.7246963562753036,0.6680161943319838,0.757085020242915,0.7030812324929971,0.6330532212885154,0.7983193277310925,3
Si Pogi si Pogs ug ang Tora-tora,0.6662371134020618,0.6320876288659794,0.6810567010309279,0.5917808219178082,0.5497716894977169,0.6401826484018265,3
Si Tamtam,0.7524926686217008,0.7043988269794721,0.758357771260997,0.6591276252019386,0.6114701130856219,0.8126009693053312,3
Si Toutou Gustong Moadto sa Ciudad,0.6918304033092038,0.6328852119958635,0.7114788004136504,0.6296829971181557,0.5561959654178674,0.670028818443804,3
Strawla Reyna sa mga Basura,0.6673018292682927,0.6436737804878049,0.6779725609756098,0.6022245762711864,0.5471398305084746,0.694385593220339,3
Tiaw Lang,0.6531664212076583,0.5846833578792342,0.6516936671575847,0.6443864229765013,0.5216710182767624,0.6678851174934726,3
Unsa kaha ko Pagdako,0.7375661375661375,0.7333333333333333,0.744973544973545,0.6446776611694153,0.5982008995502249,0.7271364317841079,3
Unsa kaha,0.7375661375661375,0.7333333333333333,0.744973544973545,0.6446776611694153,0.5982008995502249,0.7271364317841079,3
Wala Nahadlok si Ira,0.5751186083289405,0.5466526093832367,0.5682656826568265,0.530763528539659,0.4988880652335063,0.6345441067457376,3
