book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,168,33,1.380952381,4.613095238,5.090909091,1.970238095,1,0.369047619,1.970238095,1.696428571,1.494047619,0.904761905,0.327380952,0.291666667,0.107142857,0.18452381,0.035714286,0.005952381,0.802306425,0.78583196,0.820428336,0.280182232,0.343963554,0.312072893,2
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,288,32,1.4,5.21875,9,2.145833333,14,0.534722222,2.145833333,1.805555556,1.652777778,1.010416667,0.413194444,0.340277778,0.243055556,0.395833333,0.041666667,0.006944444,0.609452736,0.635986733,0.590381426,0.211391019,0.299014239,0.190580504,2
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,570,57,2.107142857,5.270175439,10,2.128070175,21,0.594736842,2.128070175,1.859649123,1.615789474,0.987719298,0.421052632,0.31754386,0.307017544,0.463157895,0.084210526,0.022807018,0.605546358,0.62955298,0.608443709,0.194656489,0.224645583,0.179389313,2
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,244,47,1.333333333,5.118852459,5.191489362,2.069672131,6,0.540983607,2.069672131,1.704918033,1.655737705,0.922131148,0.418032787,0.31147541,0.221311475,0.327868852,0.06147541,0.012295082,0.599799398,0.617853561,0.599799398,0.200803213,0.24497992,0.176706827,2
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,248,32,1.461538462,4.899193548,7.75,1.971774194,13,0.596774194,1.971774194,1.649193548,1.443548387,0.858870968,0.411290323,0.302419355,0.233870968,0.419354839,0.072580645,0.008064516,0.540483701,0.569926393,0.522607781,0.165951359,0.204577969,0.163090129,2
Rudi___Bikol_Central-v12022.08.09T053328,204,26,1.647058824,5.049019608,7.846153846,2.147058824,8,0.539215686,2.147058824,1.705882353,1.568627451,0.843137255,0.416666667,0.269607843,0.200980392,0.348039216,0.068627451,0.009803922,0.530909091,0.540606061,0.513939394,0.146302251,0.237942122,0.147909968,2
Sabi_ni_Inay___Central_Bikol,127,18,1.6,4.496062992,7.055555556,1.850393701,4,0.385826772,1.850393701,1.590551181,1.204724409,0.748031496,0.307086614,0.291338583,0.094488189,0.173228346,0,0,0.638694639,0.708624709,0.648018648,0.317073171,0.362369338,0.285714286,2
Sarawayon_na_Ido___Central_Bikol,170,29,1.178571429,4.717647059,5.862068966,2.064705882,6,0.376470588,2.064705882,1.764705882,1.382352941,0.805882353,0.347058824,0.323529412,0.123529412,0.282352941,0.023529412,0,0.73015873,0.733333333,0.719047619,0.289760349,0.294117647,0.252723312,2
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,386,42,1.625,5.274611399,9.19047619,2.152849741,24,0.564766839,2.152849741,1.85492228,1.683937824,1.031088083,0.430051813,0.336787565,0.261658031,0.39119171,0.082901554,0.002590674,0.644768856,0.666058394,0.636861314,0.240254574,0.309466985,0.23786794,2
Takot_Ako___Central_Bikol,260,33,1.6,4.534615385,7.878787879,2.023076923,11,0.35,2.023076923,1.653846154,1.326923077,0.746153846,0.292307692,0.219230769,0.130769231,0.25,0.023076923,0,0.670293798,0.702937976,0.659412405,0.248861912,0.270106222,0.250379363,2
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,277,20,1.35,4.9566787,13.85,2.133574007,6,0.469314079,2.133574007,1.707581227,1.527075812,0.927797834,0.436823105,0.317689531,0.274368231,0.371841155,0.075812274,0.025270758,0.616513761,0.655963303,0.630275229,0.18204182,0.254612546,0.200492005,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,530,41,1.810810811,4.494339623,12.92682927,1.99245283,10,0.358490566,1.99245283,1.690566038,1.303773585,0.739622642,0.309433962,0.213207547,0.118867925,0.205660377,0.018867925,0.001886792,0.70362358,0.711736074,0.684153597,0.262718299,0.281700835,0.268033409,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,437,52,1.325581395,4.919908467,8.403846154,2.098398169,15,0.409610984,2.098398169,1.864988558,1.558352403,0.979405034,0.33409611,0.28604119,0.167048055,0.288329519,0.025171625,0,0.764671362,0.776995305,0.759976526,0.337042925,0.361685215,0.310810811,3
Ang_Matatakoton_Na_Tren___Central_Bikol,643,43,1.882352941,4.622083981,14.95348837,2.032659409,20,0.32037325,2.032659409,1.730948678,1.418351477,0.839813375,0.253499222,0.203732504,0.125972006,0.220839813,0.027993779,0.00155521,0.674709177,0.703145196,0.681602757,0.258682635,0.301197605,0.243113772,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,487,27,1.952380952,5.273100616,18.03703704,2.166324435,30,0.583162218,2.166324435,1.858316222,1.583162218,0.942505133,0.474332649,0.36550308,0.221765914,0.406570842,0.065708419,0.004106776,0.620271581,0.643064985,0.618331717,0.217447081,0.286080821,0.207825529,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,180,22,1.75,4.888888889,8.181818182,2.083333333,3,0.355555556,2.083333333,1.766666667,1.638888889,0.916666667,0.327777778,0.25,0.144444444,0.233333333,0.038888889,0.011111111,0.679190751,0.692196532,0.680635838,0.226190476,0.295634921,0.228174603,3
An_Agom_kan_Parauma___Central_Bikol,957,76,2.942307692,4.979101358,12.59210526,2.141065831,43,0.421107628,2.141065831,1.778474399,1.591431557,0.96969697,0.363636364,0.290491118,0.219435737,0.339602926,0.043887147,0.008359457,0.6562249,0.673092369,0.650870147,0.281596452,0.320399113,0.27827051,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,12,1,0,5.25,12,2.166666667,1,0.583333333,2.166666667,1.666666667,1.666666667,0.833333333,0.5,0.25,0.25,0.5,0.083333333,0.083333333,0.470588235,0.470588235,0.490196078,0.153846154,0.102564103,0.153846154,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,502,50,2.461538462,5.037848606,10.04,2.11752988,8,0.360557769,2.11752988,1.886454183,1.549800797,0.944223108,0.3187251,0.278884462,0.195219124,0.270916335,0.015936255,0.007968127,0.667835671,0.69238477,0.676853707,0.217213115,0.267076503,0.203551913,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,516,49,1.45,4.823643411,10.53061224,1.998062016,16,0.395348837,1.998062016,1.777131783,1.453488372,0.924418605,0.28875969,0.255813953,0.176356589,0.257751938,0.032945736,0.001937984,0.664292981,0.676500509,0.656154629,0.269204152,0.329411765,0.242214533,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,518,46,1.733333333,5.239382239,11.26086957,2.21042471,16,0.49034749,2.21042471,1.930501931,1.66023166,1.044401544,0.426640927,0.357142857,0.218146718,0.33976834,0.054054054,0.005791506,0.704231831,0.726770929,0.693192272,0.295412844,0.340672783,0.274006116,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,503,44,2.448275862,4.900596421,11.43181818,1.986083499,14,0.469184891,1.986083499,1.697813121,1.548707753,0.948310139,0.383697813,0.31610338,0.198807157,0.30417495,0.047713718,0.001988072,0.579836233,0.59877175,0.583418628,0.192546584,0.249137336,0.18426501,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,556,82,1.515625,4.85971223,6.780487805,2.102517986,8,0.401079137,2.102517986,1.723021583,1.606115108,0.940647482,0.363309353,0.253597122,0.18705036,0.287769784,0.053956835,0.001798561,0.71488764,0.716292135,0.691479401,0.274746193,0.276649746,0.23857868,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,841,83,1.9,4.844233056,10.13253012,2.116527943,33,0.447086801,2.116527943,1.752675386,1.506539834,0.850178359,0.356718193,0.262782402,0.198573127,0.328180737,0.058263971,0.007134364,0.626745268,0.645361464,0.613403661,0.208842105,0.259368421,0.199578947,3
An_Kuneho_asin_an_Baoo_(Na_naman!)___Central_Bikol,489,31,1.714285714,4.842535787,15.77419355,2.124744376,13,0.349693252,2.124744376,1.795501022,1.537832311,0.940695297,0.325153374,0.259713701,0.137014315,0.233128834,0.044989775,0,0.71627409,0.729657388,0.707708779,0.264619883,0.307748538,0.226608187,3
An_Madunong_na_Kuneho___Central_Bikol,452,52,1.255319149,5.044247788,8.692307692,2.14159292,11,0.396017699,2.14159292,1.862831858,1.623893805,0.96460177,0.331858407,0.280973451,0.154867257,0.247787611,0.050884956,0.002212389,0.674725275,0.72032967,0.678021978,0.273529412,0.330147059,0.269117647,3
An_Makangangalas_na_Eksperimento_ni_Anna___Central_Bikol,713,84,1.37254902,5.058906031,8.488095238,2.115007013,30,0.497896213,2.115007013,1.800841515,1.500701262,0.897615708,0.436185133,0.307152875,0.179523142,0.345021038,0.058906031,0.011220196,0.619649123,0.655438596,0.618245614,0.237482117,0.286123033,0.236051502,3
An_Mensahe_sa_Basud___Central_Bikol,439,50,1.285714286,4.997722096,8.78,2.123006834,11,0.400911162,2.123006834,1.751708428,1.592255125,0.89977221,0.339407745,0.271070615,0.173120729,0.261958998,0.043280182,0.011389522,0.653712297,0.678654292,0.626450116,0.228820269,0.312747427,0.206650831,3
An_Mga_Ulod_sa_Naglalayog_na_Gapo___Central_Bikol-v12022.05.13T024855,954,84,1.5,4.820754717,11.35714286,2.028301887,38,0.522012579,2.028301887,1.676100629,1.473794549,0.84067086,0.397274633,0.296645702,0.199161426,0.373165618,0.053459119,0.004192872,0.613410596,0.6401766,0.610927152,0.175517891,0.254613936,0.205649718,3
An_Misteryosong_Kawatan___Central_Bikol,640,83,1.75,4.8203125,7.710843373,2.03125,20,0.4109375,2.03125,1.80625,1.475,0.9296875,0.353125,0.30625,0.1796875,0.275,0.0328125,0.0046875,0.693548387,0.711331679,0.688585608,0.241576242,0.281553398,0.229583095,3
An_Motor_ni_Didi___Central_Bikol,266,23,1.875,4.984962406,11.56521739,2.116541353,9,0.372180451,2.116541353,1.872180451,1.556390977,0.92481203,0.334586466,0.304511278,0.154135338,0.236842105,0.022556391,0.007518797,0.703809524,0.67047619,0.672380952,0.244186047,0.264857881,0.217054264,3
An_Paghalat_ni_Islaw_sa_Bulalakaw___Central_Bikol-v12022.05.13T025228,861,79,1.733333333,5.044134727,10.89873418,2.06155633,32,0.586527294,2.06155633,1.721254355,1.519163763,0.909407666,0.441347271,0.321718931,0.264808362,0.409988386,0.084785134,0.005807201,0.589662143,0.610742131,0.581287901,0.180378525,0.244882194,0.196601004,3
An_Referee__Zaya_Chakma___Central_Bikol,500,30,1.571428571,5.362,16.66666667,2.26,25,0.496,2.26,1.924,1.718,1.028,0.446,0.336,0.234,0.306,0.076,0.01,0.669609665,0.692379182,0.658457249,0.264127764,0.291154791,0.22972973,3
An_Sadit_na_Rhino_Asin_an_Halangkawon_na_Bisikleta___Central_Bikol,337,33,1.6,4.955489614,10.21212121,2.083086053,9,0.394658754,2.083086053,1.771513353,1.56379822,0.913946588,0.3115727,0.24925816,0.210682493,0.287833828,0.008902077,0.002967359,0.650721336,0.664388762,0.624905087,0.21473029,0.271784232,0.196058091,3
An_Takot_ni_Koneyo___Central_Bikol,307,32,1.481481481,5.06514658,9.59375,2.087947883,7,0.390879479,2.087947883,1.882736156,1.560260586,0.954397394,0.361563518,0.296416938,0.188925081,0.247557003,0.061889251,0.019543974,0.710333605,0.729048007,0.692432872,0.280973451,0.346238938,0.241150442,3
Ate__Ate_Tano_Dae_Nahuhulog_an_mga_Bagay_Paitaas____Central_Bikol,1186,91,2.97826087,4.496627319,13.03296703,1.971332209,17,0.28920742,1.971332209,1.698988196,1.376053963,0.78920742,0.230185497,0.203204047,0.091905565,0.18549747,0.02529511,0.004215852,0.690597051,0.697606962,0.686004351,0.236172379,0.292500848,0.241601629,3
Emma___Central_Bikol-v12022.08.11T084550,481,45,1.933333333,5.178794179,10.68888889,2.16008316,23,0.586278586,2.16008316,1.821205821,1.607068607,0.945945946,0.478170478,0.32016632,0.239085239,0.436590437,0.079002079,0.002079002,0.61334002,0.619358074,0.583249749,0.183510638,0.240691489,0.171542553,3
Gurano_Kagabat_an_Magabat____Central_Bikol-v12022.08.11T090318,1029,101,2.363636364,4.501457726,10.18811881,1.89212828,22,0.362487852,1.89212828,1.593780369,1.444120505,0.848396501,0.267249757,0.206025267,0.13313897,0.228377065,0.043731778,0.002915452,0.678551532,0.699442897,0.671309192,0.221745908,0.296180826,0.191738114,3
Harong_Ko_Ba_Ini____Central_Bikol,714,101,1.402597403,4.789915966,7.069306931,2.029411765,13,0.368347339,2.029411765,1.754901961,1.494397759,0.858543417,0.323529412,0.294117647,0.1232493,0.19047619,0.025210084,0.005602241,0.722573447,0.755671253,0.728523615,0.272077591,0.330781011,0.269014803,3
Kan_Magturaok_si_Inok___Central_Bikol-v12022.05.13T000407,785,78,1.71875,5.165605096,10.06410256,2.245859873,52,0.52611465,2.245859873,1.811464968,1.573248408,0.904458599,0.415286624,0.308280255,0.228025478,0.402547771,0.059872611,0.005095541,0.561728395,0.577469136,0.549382716,0.156185779,0.205096589,0.154952733,3
Kilingling___Central_Bikol-v12022.05.17T103928,910,96,1.444444444,5.225274725,9.479166667,2.125274725,34,0.627472527,2.125274725,1.810989011,1.597802198,0.991208791,0.513186813,0.410989011,0.28021978,0.43956044,0.108791209,0.005494505,0.62045514,0.638765368,0.618362543,0.199171557,0.286503279,0.202278219,3
Kurakog_Kataning_sa_Pagturog___Central_Bikol-v12022.05.13T024430,816,96,1.402298851,5.178921569,8.5,2.151960784,44,0.557598039,2.151960784,1.799019608,1.665441176,0.949754902,0.43872549,0.31004902,0.235294118,0.408088235,0.075980392,0.004901961,0.593630198,0.627838396,0.58979652,0.218493952,0.259461568,0.216933281,3
Mamuhay_na_may_Pagkasararo___Central_Bikol,437,37,1.78125,5.313501144,11.81081081,2.187643021,22,0.519450801,2.187643021,1.844393593,1.675057208,0.942791762,0.446224256,0.366132723,0.19221968,0.336384439,0.075514874,0.013729977,0.669014085,0.690682557,0.671180932,0.255474453,0.329927007,0.233576642,3
Matinabang_na_Gamgam___Central_Bikol-v12022.08.11T103641,490,35,1.606060606,4.991836735,14,2.036734694,17,0.520408163,2.036734694,1.771428571,1.565306122,0.953061224,0.373469388,0.310204082,0.226530612,0.367346939,0.042857143,0.002040816,0.705398458,0.725449871,0.703856041,0.262758621,0.335862069,0.257241379,3
Nagsabay_sa_Bulos_An_Ikus_Asin_Ayam___Central_Bikol,570,104,1.166666667,5.228070175,5.480769231,2.245614035,27,0.363157895,2.245614035,1.910526316,1.777192982,1.040350877,0.329824561,0.284210526,0.164912281,0.247368421,0.035087719,0.003508772,0.697868784,0.745507731,0.705390723,0.274640089,0.30952381,0.250830565,3
Nagtabsong_si_Tiny___Central_Bikol-v12022.08.12T021739,479,48,1.676470588,4.891440501,9.979166667,2.006263048,17,0.557411273,2.006263048,1.684759916,1.480167015,0.862212944,0.411273486,0.306889353,0.215031315,0.375782881,0.079331942,0.004175365,0.644935345,0.686961207,0.643857759,0.24399126,0.311726147,0.23379461,3
Nagtinir_si_Thu_Ta_sa_Harong___Central_Bikol,467,42,1.179487179,4.443254818,11.11904762,1.967880086,14,0.364025696,1.967880086,1.721627409,1.231263383,0.755888651,0.263383298,0.220556745,0.092077088,0.237687366,0.023554604,0.004282655,0.728633812,0.751715533,0.721771678,0.335985853,0.355437666,0.301503095,3
Nakangirit_Ngunyan_si_Phoe_Tar_Lay___Central_Bikol-v12022.08.12T031715,748,69,1.483333333,4.647058824,10.84057971,1.918449198,28,0.54144385,1.918449198,1.624331551,1.296791444,0.820855615,0.378342246,0.294117647,0.211229947,0.414438503,0.068181818,0.002673797,0.609334803,0.645350974,0.625505329,0.227803146,0.261796043,0.209030949,3
Paduman_sa_Isla_Para_sa_Pagturuparan___Central_Bikol,597,59,1.450980392,5.008375209,10.11864407,2.231155779,33,0.396984925,2.231155779,1.882747069,1.522613065,0.921273032,0.335008375,0.266331658,0.150753769,0.313232831,0.035175879,0.001675042,0.708456037,0.724442575,0.687000421,0.273809524,0.311791383,0.222789116,3
Pamaba___Central_Bikol-v12022.05.13T030426,946,110,2.506024096,4.741014799,8.6,2.002114165,28,0.461945032,2.002114165,1.71564482,1.4397463,0.869978858,0.355179704,0.265327696,0.209302326,0.334038055,0.0602537,0.00422833,0.61896601,0.642102256,0.610397029,0.192624559,0.236171047,0.196155355,3
Pano_Nakakalupad_an_mga_Eroplano____Central_Bikol,959,79,1.758064516,5.299270073,12.13924051,2.192909281,41,0.497393118,2.192909281,1.88008342,1.700729927,1.056308655,0.423357664,0.358706986,0.252346194,0.392075078,0.047966632,0.01459854,0.651369356,0.704663212,0.674068591,0.254449572,0.328938695,0.247857614,3
Pàno_Kun____Central_Bikol-v12021.04.26T083928,211,24,3,4.6492891,8.791666667,1.985781991,4,0.379146919,1.985781991,1.701421801,1.426540284,0.81042654,0.28436019,0.236966825,0.156398104,0.289099526,0,0,0.674172185,0.719205298,0.688741722,0.235621521,0.241187384,0.226345083,3
Satya_Maglikay!___Central_Bikol,506,69,1.840909091,4.792490119,7.333333333,2.071146245,20,0.345849802,2.071146245,1.851778656,1.494071146,0.950592885,0.282608696,0.235177866,0.132411067,0.252964427,0.035573123,0,0.747780679,0.773368146,0.736292428,0.301564723,0.33997155,0.270981508,3
Sisay_Ang_Samong_Amigo____Central_Bikol,114,21,1.133333333,4.614035088,5.428571429,1.956140351,1,0.429824561,1.956140351,1.692982456,1.394736842,0.771929825,0.359649123,0.280701754,0.061403509,0.140350877,0.00877193,0,0.774271845,0.779126214,0.774271845,0.32885906,0.332214765,0.305369128,3
Si_Carla_saka_an_Nawawarang_Kuting___Central_Bikol,243,40,1.34375,4.58436214,6.075,1.930041152,1,0.366255144,1.930041152,1.70781893,1.407407407,0.818930041,0.325102881,0.300411523,0.069958848,0.193415638,0.012345679,0.004115226,0.706155633,0.725900116,0.682926829,0.273026316,0.286184211,0.236842105,3
Si_Daisy_na_Makangangalas___Central_Bikol-v12022.08.26T021723,350,46,1.862068966,5.068571429,7.608695652,2.145714286,11,0.494285714,2.145714286,1.808571429,1.6,0.908571429,0.437142857,0.308571429,0.22,0.3,0.028571429,0.002857143,0.73506676,0.745607871,0.722417428,0.294776119,0.332089552,0.281716418,3
Si_Danny_saka_Si_Carlo___Central_Bikol,443,60,1.441860465,4.810383747,7.383333333,1.979683973,9,0.467268623,1.979683973,1.769751693,1.426636569,0.878103837,0.404063205,0.367945824,0.121896163,0.297968397,0.033860045,0.004514673,0.665279429,0.696789536,0.669441141,0.261962693,0.291970803,0.250608273,3
Si_Ikos_asin_Si_Ido_asin_an_saindang_pintang_Hablon_Dawani___Central_Bikol,660,77,1.9,4.445454545,8.571428571,1.931818182,9,0.365151515,1.931818182,1.595454545,1.381818182,0.856060606,0.321212121,0.254545455,0.159090909,0.28030303,0.056060606,0.003030303,0.68328187,0.680194089,0.677106308,0.242236025,0.3,0.206832298,3
Si_Ikos_saka_Ayam_nagkawat_nin_Soccer___Central_Bikol,536,163,1.360655738,4.755597015,3.288343558,2.078358209,15,0.328358209,2.078358209,1.753731343,1.544776119,0.947761194,0.287313433,0.242537313,0.164179104,0.233208955,0.042910448,0.007462687,0.71985993,0.734867434,0.699349675,0.259489303,0.293995859,0.216011042,3
Si_Labsay_kan_Dakulang_Bukid___Central_Bikol-v12022.05.13T025635,1091,115,1.53,4.945004583,9.486956522,2.082493126,40,0.458295142,2.082493126,1.786434464,1.572868928,0.919340055,0.372135655,0.286892759,0.209899175,0.32172319,0.059578368,0.003666361,0.633769878,0.644995323,0.628858746,0.208280657,0.236409608,0.193426043,3
Si_Mimay_asin_an_Saiyang_Lalong___Central_Bikol,526,89,1.470588235,4.690114068,5.91011236,1.998098859,9,0.366920152,1.998098859,1.714828897,1.431558935,0.826996198,0.317490494,0.266159696,0.119771863,0.22243346,0.034220532,0.003802281,0.701763485,0.725622407,0.68879668,0.26349892,0.301655868,0.24262059,3
Talsot_na_Ikos_si_Moli___Central_Bikol-v12022.08.25T040349,522,48,1.422222222,4.651340996,10.875,2.026819923,16,0.32183908,2.026819923,1.795019157,1.444444444,0.885057471,0.281609195,0.237547893,0.141762452,0.208812261,0.019157088,0,0.722720084,0.743806009,0.72957301,0.272327965,0.295021962,0.243777452,3
The_Factory_Worker___Central_Bikol,436,34,1.8,5.004587156,12.82352941,2.105504587,14,0.513761468,2.105504587,1.848623853,1.509174312,0.935779817,0.401376147,0.314220183,0.220183486,0.415137615,0.05733945,0,0.690051754,0.725129385,0.693502013,0.253651038,0.302075327,0.232897771,3
Tugang_na_Kulang_an_Ngipon___Central_Bikol,527,59,1.326923077,4.967741935,8.93220339,2.10056926,16,0.423149905,2.10056926,1.821631879,1.567362429,0.937381404,0.35483871,0.292220114,0.159392789,0.246679317,0.026565465,0.003795066,0.706730769,0.722115385,0.688942308,0.317152104,0.34433657,0.282200647,3
Tulod_Tulod_Dali_Dali___Central_Bikol-v12022.08.25T060922,296,59,1.5,4.429054054,5.016949153,1.841216216,0,0.469594595,1.841216216,1.527027027,1.260135135,0.824324324,0.425675676,0.317567568,0.243243243,0.331081081,0.060810811,0,0.707100592,0.717948718,0.691321499,0.284518828,0.290097629,0.30404463,3
