book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
si Pilandok at ang Manok na Nangingitlog ng ginto.fil,575,60,1.425531915,4.732173913,9.583333333,1.944347826,8,0.466086957,1.944347826,1.67826087,1.51826087,0.848695652,0.363478261,0.229565217,0.133913043,0.227826087,0.026086957,0,0.760411792,0.729527375,0.757136172,0.35006435,0.290862291,0.318532819,2
Si Pilandok at ang mga Buwaya,690,73,1.796875,4.92173913,9.452054795,2.043478261,6,0.466666667,2.043478261,1.817391304,1.588405797,0.942028986,0.385507246,0.305797101,0.126086957,0.211594203,0.024637681,0,0.769144981,0.739776952,0.746840149,0.349246231,0.249246231,0.308040201,2
Si Pilandok at ang Sakim na Datu.fil,332,40,1.361111111,4.81626506,8.3,1.945783133,6,0.539156627,1.945783133,1.710843373,1.5,0.909638554,0.43373494,0.292168675,0.13253012,0.243975904,0.045180723,0,0.755344418,0.745051465,0.757719715,0.365301724,0.292025862,0.340517241,2
Si Pilandok sa Kaharian sa Dagat,611,69,1.719298246,4.764320786,8.855072464,1.985270049,8,0.458265139,1.985270049,1.762684124,1.497545008,0.898527005,0.361702128,0.274959083,0.135842881,0.235679214,0.026186579,0,0.766884532,0.738562092,0.735511983,0.345443716,0.244788565,0.30077427,2
Si Pilandok sa Pulo ng Pawikan,614,69,1.314814815,5.024429967,8.898550725,2.004885993,11,0.591205212,2.004885993,1.762214984,1.614006515,0.956026059,0.460912052,0.315960912,0.206840391,0.32247557,0.016286645,0,0.763962495,0.761924174,0.763147167,0.350877193,0.280153509,0.331688596,2
Si Pilandok ang Bantay ng Kalikasan,484,59,1.565217391,4.859504132,8.203389831,1.991735537,4,0.462809917,1.991735537,1.780991736,1.580578512,0.915289256,0.384297521,0.289256198,0.188016529,0.231404959,0.01446281,0,0.754159957,0.727858293,0.732152442,0.333575581,0.265988372,0.292151163,2
Si Putot,198,27,1.608695652,4.732323232,7.333333333,1.924242424,3,0.5,1.924242424,1.666666667,1.45959596,0.873737374,0.434343434,0.282828283,0.181818182,0.237373737,0.015151515,0,0.729877217,0.693042292,0.744884038,0.320825516,0.26641651,0.313320826,2
Si Tembong Mandarambong.fil,346,43,1.261904762,4.794797688,8.046511628,1.971098266,7,0.5,1.971098266,1.73699422,1.48265896,0.887283237,0.430635838,0.306358382,0.130057803,0.225433526,0.063583815,0.005780347,0.828746177,0.806574924,0.787461774,0.402298851,0.310344828,0.350052247,2
Sundalong Patpat.fil,529,51,1.906976744,5.177693762,10.37254902,2.039697543,10,0.582230624,2.039697543,1.782608696,1.741020794,1.015122873,0.485822306,0.383742911,0.198487713,0.247637051,0.026465028,0,0.781150884,0.77707295,0.76982329,0.286734087,0.248066627,0.276621059,2
Target Odon.fil,406,27,1.851851852,4.810344828,15.03703704,2.032019704,13,0.391625616,2.032019704,1.766009852,1.573891626,0.874384236,0.325123153,0.243842365,0.13546798,0.199507389,0.027093596,0.002463054,0.736328125,0.724609375,0.716796875,0.299374441,0.261840929,0.271671135,2
Tatsulok.fil,65,12,0,5.246153846,5.416666667,2.015384615,1,0.723076923,2.015384615,1.784615385,1.615384615,1.015384615,0.569230769,0.4,0.215384615,0.353846154,0.076923077,0,0.623188406,0.612318841,0.615942029,0.20754717,0.193396226,0.216981132,2
There_s a Snake in the House.fil,136,2,5,5.117647059,68,2.139705882,7,0.419117647,2.139705882,1.867647059,1.764705882,1.029411765,0.367647059,0.242647059,0.147058824,0.213235294,0.029411765,0,0.796064401,0.779964222,0.763864043,0.333333333,0.255319149,0.309692671,2
TIGER ON THE WALL.fil,384,42,2.129032258,4.721354167,9.142857143,2.020833333,10,0.393229167,2.020833333,1.778645833,1.4765625,0.872395833,0.322916667,0.25,0.125,0.2265625,0.020833333,0.002604167,0.755087719,0.743157895,0.731929825,0.315992293,0.241811175,0.263969171,2
Tiger on the Wall,383,39,2.321428571,4.72845953,9.820512821,2.015665796,12,0.402088773,2.015665796,1.770234987,1.475195822,0.872062663,0.326370757,0.250652742,0.125326371,0.232375979,0.023498695,0.002610966,0.754398311,0.741027445,0.731175229,0.314009662,0.241545894,0.261835749,2
Tiktaktok at Pikpakbum,297,44,1.638888889,5.060606061,6.75,2.077441077,4,0.511784512,2.077441077,1.885521886,1.599326599,1.094276094,0.488215488,0.32996633,0.175084175,0.346801347,0.114478114,0.003367003,0.72319202,0.684954281,0.703241895,0.281284607,0.217054264,0.238095238,2
Tubig!.fil,634,55,1.784313725,5.056782334,11.52727273,2.067823344,5,0.465299685,2.067823344,1.793375394,1.731861199,1.003154574,0.402208202,0.283911672,0.178233438,0.228706625,0.03785489,0.004731861,0.769809826,0.755150555,0.739698891,0.313400961,0.273892152,0.277095569,2
Alamat ng Dilis.fil,454,31,2.096774194,5.103524229,14.64516129,2.074889868,1,0.473568282,2.074889868,1.814977974,1.748898678,1.028634361,0.40969163,0.299559471,0.18722467,0.235682819,0.037444934,0.002202643,0.776070252,0.752469813,0.751372119,0.302873987,0.270449521,0.283714075,3
Alamat ng Ilang-Ilang.fil,605,52,1.215686275,4.847933884,11.63461538,1.966942149,13,0.527272727,1.966942149,1.689256198,1.585123967,0.909090909,0.436363636,0.327272727,0.158677686,0.209917355,0.041322314,0,0.83362069,0.795258621,0.798275862,0.430579965,0.350908026,0.366725249,3
Alamat ng Lansones,549,55,1.365384615,4.97996357,9.981818182,2.034608379,6,0.528233151,2.034608379,1.74863388,1.58287796,0.912568306,0.404371585,0.276867031,0.142076503,0.236794171,0.018214936,0,0.775528979,0.75574977,0.759429623,0.370439085,0.294990724,0.341991342,3
Ang Handog ni Alim.fil,589,61,0,4.962648557,9.655737705,2.015280136,23,0.560271647,2.015280136,1.694397284,1.643463497,0.949066214,0.494057725,0.334465195,0.222410866,0.273344652,0.044142615,0.003395586,0.781223084,0.760981912,0.761843239,0.364111498,0.306039489,0.340882695,3
Ang Kastilyo ni Angalo.fil,516,44,0,4.720930233,11.72727273,1.939922481,2,0.498062016,1.939922481,1.662790698,1.455426357,0.86627907,0.416666667,0.26744186,0.180232558,0.246124031,0.034883721,0,0.804085909,0.795704557,0.780513358,0.366136035,0.301736614,0.292329957,3
Ang Pag-ibig ni Mariang Makiling.fil,586,60,0,5.078498294,9.766666667,2.12116041,13,0.47440273,2.12116041,1.877133106,1.610921502,0.972696246,0.385665529,0.269624573,0.126279863,0.218430034,0.037542662,0,0.773529412,0.750840336,0.747478992,0.347338936,0.275630252,0.314845938,3
Ang Pambihirang Buhok ni Raquel,815,107,0,4.900613497,7.61682243,2.055214724,23,0.433128834,2.055214724,1.791411043,1.571779141,0.931288344,0.373006135,0.285889571,0.133742331,0.208588957,0.012269939,0.001226994,0.780216285,0.763358779,0.753816794,0.379056685,0.29900476,0.350064907,3
Ang Pambihirang Sombrero,366,54,0,4.56557377,6.777777778,1.931693989,4,0.450819672,1.931693989,1.674863388,1.273224044,0.81420765,0.371584699,0.31420765,0.136612022,0.213114754,0.019125683,0,0.726993865,0.706288344,0.664877301,0.338658147,0.29286475,0.288604899,3
Ang Prinsipeng Ayaw Magsalita.fil,890,96,0,5.014606742,9.270833333,2.03258427,19,0.634831461,2.03258427,1.723595506,1.61011236,0.952808989,0.516853933,0.352808989,0.213483146,0.343820225,0.068539326,0,0.739191465,0.725996631,0.716732173,0.317430503,0.247182569,0.285875282,3
Ano ang nasa Loob ng Eroplano inside pages,1245,79,1.392405063,5.281124498,15.75949367,2.106024096,52,0.671485944,2.106024096,1.786345382,1.66746988,0.974297189,0.516465863,0.376706827,0.228915663,0.355823293,0.048995984,0.003212851,0.635679338,0.644523899,0.635114791,0.265978368,0.230088496,0.260078663,3
Ano ang nasa Loob ng Sasakyang Pangkalawakan inside pages,1195,78,1.367088608,5.462761506,15.32051282,2.186610879,63,0.679497908,2.186610879,1.854393305,1.749790795,1.017573222,0.561506276,0.376569038,0.276150628,0.373221757,0.071129707,0.010041841,0.65026296,0.640308039,0.644064613,0.285056915,0.236376847,0.263502059,3
Ano ang nasa Loob ng Tren inside pages,881,52,1.211538462,5.209988649,16.94230769,2.068104427,48,0.670828604,2.068104427,1.78093076,1.601589103,0.962542565,0.496027242,0.357548241,0.223609535,0.391600454,0.081725312,0.013620885,0.582926829,0.558536585,0.56802168,0.214438885,0.172980701,0.185847034,3
Anong Gupit natin ngayon ,539,69,0,4.67903525,7.811594203,1.981447124,14,0.432282004,1.981447124,1.708719852,1.447124304,0.858998145,0.361781076,0.261595547,0.133580705,0.209647495,0.035250464,0,0.75307377,0.741290984,0.741290984,0.324246772,0.266857963,0.297704448,3
Bakawan,791,89,0,4.865992415,8.887640449,2.011378003,25,0.434892541,2.011378003,1.80278129,1.552465234,0.91403287,0.329962073,0.255372946,0.11630847,0.207332491,0.013906448,0,0.78604345,0.774522712,0.778143515,0.351885099,0.278276481,0.311490126,3
Bantugan.fil,685,66,0,5.360583942,10.37878788,2.18540146,28,0.57080292,2.18540146,1.928467153,1.760583942,1.042335766,0.478832117,0.341605839,0.218978102,0.290510949,0.058394161,0.005839416,0.772237197,0.753369272,0.764487871,0.335978836,0.308641975,0.313051146,3
Beberoca.fil,450,55,0,4.757777778,8.181818182,2.057777778,3,0.375555556,2.057777778,1.771111111,1.533333333,0.868888889,0.306666667,0.197777778,0.091111111,0.168888889,0.033333333,0.002222222,0.733254298,0.747480735,0.707765264,0.346309813,0.274128143,0.299270073,3
Bianca_s Big Secret,582,67,0,4.656357388,8.686567164,1.991408935,8,0.446735395,1.991408935,1.737113402,1.383161512,0.804123711,0.371134021,0.245704467,0.125429553,0.256013746,0.02233677,0.001718213,0.727916863,0.717052433,0.676428909,0.332679739,0.254248366,0.283006536,3
Federico.fil,686,106,1.704225352,5.088921283,6.471698113,2.158892128,30,0.427113703,2.158892128,1.916909621,1.66909621,0.995626822,0.379008746,0.307580175,0.128279883,0.185131195,0.016034985,0.002915452,0.755797101,0.755072464,0.735869565,0.360607545,0.286624204,0.324350808,3
Filemon Mamon,736,85,1.685714286,4.998641304,8.658823529,2.05298913,27,0.464673913,2.05298913,1.835597826,1.611413043,0.95923913,0.368206522,0.25951087,0.125,0.222826087,0.03125,0.002717391,0.739085948,0.725784447,0.737380628,0.34430727,0.272062186,0.302697759,3
Hiyas ng Birhen.fil,657,71,1.231884058,4.744292237,9.253521127,1.913242009,5,0.522070015,1.913242009,1.657534247,1.497716895,0.908675799,0.417047184,0.269406393,0.187214612,0.254185693,0.04718417,0.00152207,0.777054516,0.7546786,0.733930024,0.341856587,0.27348527,0.31295164,3
Humadapnon.fil,578,51,1.423076923,5.346020761,11.33333333,2.204152249,10,0.531141869,2.204152249,1.970588235,1.750865052,1.083044983,0.487889273,0.375432526,0.209342561,0.288927336,0.048442907,0,0.776137271,0.757781325,0.747007183,0.332987013,0.264935065,0.284155844,3
Ibalon.fil,615,42,1.651162791,5.037398374,14.64285714,2.048780488,11,0.564227642,2.048780488,1.746341463,1.635772358,0.900813008,0.471544715,0.308943089,0.146341463,0.247154472,0.050406504,0.001626016,0.763040841,0.756570966,0.742822483,0.339632829,0.293196544,0.312634989,3
Ibong Adarna inside pages,15972,1127,1.964761905,4.851865765,14.17213842,1.941835712,283,0.533120461,1.941835712,1.651828199,1.556599048,0.910718758,0.461432507,0.356373654,0.166604057,0.251753068,0.058101678,0.003005259,0.770036071,0.746296452,0.754030702,0.336522754,0.268448075,0.305017503,3
Indarapatra at Sulayman.fil,698,66,1.612903226,5.252148997,10.57575758,2.236389685,41,0.505730659,2.236389685,1.91260745,1.732091691,0.987106017,0.454154728,0.316618911,0.1747851,0.272206304,0.044412607,0.00286533,0.808503401,0.784693878,0.770748299,0.350631769,0.303700361,0.314530686,3
Isang Harding Papel,1177,137,1.818181818,4.830076466,8.591240876,1.958368734,33,0.497875956,1.958368734,1.741716228,1.495327103,0.915038233,0.400169924,0.322005098,0.152081563,0.224299065,0.023789295,0.002548853,0.736830357,0.723883929,0.716517857,0.34591961,0.264616322,0.31638246,3
Just Add Dirt,748,64,2.387755102,4.943850267,11.6875,2.06684492,24,0.437165775,2.06684492,1.842245989,1.553475936,0.921122995,0.346256684,0.27540107,0.112299465,0.197860963,0.014705882,0.002673797,0.76292517,0.758503401,0.732312925,0.398534127,0.306000916,0.370132845,3
Kung Linggo,155,10,2,5.438709677,15.5,2.122580645,7,0.722580645,2.122580645,1.870967742,1.690322581,1.109677419,0.625806452,0.470967742,0.270967742,0.419354839,0.096774194,0.019354839,0.683431953,0.676035503,0.656804734,0.258252427,0.219417476,0.229126214,3
Lola Puti,892,101,1.779220779,4.507847534,8.831683168,1.915919283,24,0.400224215,1.915919283,1.660313901,1.387892377,0.810538117,0.348654709,0.23206278,0.103139013,0.167040359,0.015695067,0,0.733268983,0.729407979,0.719111969,0.334686513,0.272891295,0.308976094,3
Magnanakaw ng Apoy!.fil,496,60,1.214285714,5.066532258,8.266666667,2.0625,4,0.550403226,2.0625,1.822580645,1.639112903,0.97983871,0.445564516,0.330645161,0.195564516,0.294354839,0.04233871,0.002016129,0.774064838,0.763591022,0.749625935,0.336,0.275333333,0.288,3
Mahabang-mahabang-mahaba,965,105,1.743589744,4.639378238,9.19047619,1.953367876,24,0.431088083,1.953367876,1.643523316,1.469430052,0.813471503,0.390673575,0.279792746,0.112953368,0.169948187,0.019689119,0.004145078,0.779116466,0.754733219,0.762765347,0.38476874,0.31539075,0.367623604,3
Maias Birthday Party,656,104,1.442105263,4.56554878,6.307692308,2.00152439,14,0.358231707,2.00152439,1.660060976,1.43597561,0.798780488,0.307926829,0.245426829,0.083841463,0.153963415,0.022865854,0.004573171,0.778208441,0.753229974,0.742894057,0.351874244,0.26541717,0.3095526,3
Manik Buangsi,1076,73,1.704225352,5.110594796,14.73972603,2.131040892,38,0.484200743,2.131040892,1.836431227,1.643122677,0.922862454,0.411710037,0.305762082,0.145910781,0.252788104,0.025092937,0,0.783956244,0.76390155,0.763217867,0.368277119,0.279854148,0.325736858,3
Mga Isdang Espada.fil,559,44,1.463414634,4.948121646,12.70454545,2.017889088,28,0.570661896,2.017889088,1.747763864,1.56529517,0.876565295,0.422182469,0.248658318,0.148479428,0.28980322,0.048300537,0,0.806481059,0.812414423,0.79780922,0.378244747,0.314585909,0.344252163,3
Misteryo!.fil,987,144,1.517241379,4.758865248,6.854166667,2.027355623,33,0.374873354,2.027355623,1.797365755,1.493414387,0.898682877,0.321175279,0.245187437,0.117527862,0.177304965,0.021276596,0.002026342,0.7625,0.757336957,0.739673913,0.337949102,0.255613772,0.297904192,3
Operation Táka inside pages,14005,1898,1.687919463,4.510531953,7.37881981,1.927811496,292,0.394858979,1.927811496,1.682541949,1.344734024,0.809282399,0.310603356,0.234202071,0.110317744,0.20371296,0.024562656,0.004498393,0.750438901,0.720654881,0.712183073,0.32698685,0.257747284,0.285391652,3
Palaso ni Wujan.fil,810,77,1.627118644,4.740740741,10.51948052,2.003703704,25,0.42962963,2.003703704,1.740740741,1.5,0.879012346,0.35308642,0.250617284,0.102469136,0.166666667,0.035802469,0,0.810076235,0.789857474,0.775604906,0.394724875,0.306957708,0.366530241,3
Pandaguan.fil,644,63,1.285714286,5.100931677,10.22222222,2.136645963,26,0.461180124,2.136645963,1.843167702,1.663043478,0.986024845,0.405279503,0.326086957,0.177018634,0.232919255,0.017080745,0,0.792064098,0.779855017,0.756199924,0.340642529,0.281489036,0.32381438,3
Pangkat Papaya inside pages,9811,1521,1.560134567,4.45102436,6.450361604,1.897156253,184,0.397309143,1.897156253,1.617164407,1.30486189,0.778717766,0.315768015,0.239628988,0.122107838,0.20436245,0.023646927,0.001834675,0.702891237,0.673355498,0.661719307,0.29728713,0.233039335,0.258412406,3
Planetang Asul.fil,591,85,1.175,4.950930626,6.952941176,2.089678511,11,0.487309645,2.089678511,1.798646362,1.595600677,0.910321489,0.38071066,0.257191201,0.159052453,0.248730964,0.015228426,0.001692047,0.7582038,0.749136442,0.748272884,0.354800937,0.292154567,0.307377049,3
Rosa Albina.fil,252,32,1.379310345,4.865079365,7.875,2.079365079,8,0.396825397,2.079365079,1.793650794,1.623015873,0.900793651,0.357142857,0.246031746,0.115079365,0.166666667,0.003968254,0,0.806853583,0.793354102,0.761163032,0.361308677,0.283072546,0.324324324,3
Rosa Albina,251,32,1.379310345,4.884462151,7.84375,2.087649402,8,0.402390438,2.087649402,1.800796813,1.629482072,0.90438247,0.362549801,0.250996016,0.119521912,0.171314741,0.003984064,0,0.806853583,0.793354102,0.761163032,0.361308677,0.283072546,0.324324324,3
Sa Silangan ng Araw at Kanluran ng Buwan.fil,1318,132,1.435897436,5.061456753,9.984848485,2.037177542,32,0.609256449,2.037177542,1.741274659,1.635053111,0.942336874,0.46585736,0.320940819,0.173748103,0.261760243,0.072078907,0.001517451,0.793258427,0.761610487,0.76835206,0.362730443,0.296213254,0.324115595,3
Salusalo para kay Kuya,681,57,2.043478261,4.562408223,11.94736842,1.919236417,11,0.390602056,1.919236417,1.679882526,1.406754772,0.822320117,0.292217327,0.224669604,0.098384728,0.167400881,0.01174743,0,0.761608624,0.775290216,0.744610282,0.347093023,0.272093023,0.302906977,3
Sampu Pataas Sampu Pababa,537,59,1.933333333,5.029795158,9.101694915,2.059590317,22,0.512104283,2.059590317,1.815642458,1.633147114,0.988826816,0.458100559,0.337057728,0.167597765,0.229050279,0.048417132,0,0.795698925,0.781673679,0.763908368,0.352681388,0.276971609,0.331861199,3
Sampung Datu ng Borneo.fil,751,85,1.402439024,4.99334221,8.835294118,2.086551265,23,0.504660453,2.086551265,1.821571238,1.579227696,0.93608522,0.414114514,0.294274301,0.165113182,0.267643142,0.042609854,0.002663116,0.767192217,0.750419322,0.746393828,0.334085779,0.270880361,0.311512415,3
Sandosenang Kuya,462,66,1.555555556,5.073593074,7,2.138528139,15,0.510822511,2.138528139,1.878787879,1.616883117,0.978354978,0.461038961,0.33982684,0.162337662,0.25974026,0.034632035,0,0.771305286,0.748651564,0.735167206,0.371532847,0.26350365,0.30729927,3
Si Ching na Takot sa Dilim,685,76,1.551020408,4.776642336,9.013157895,1.924087591,15,0.527007299,1.924087591,1.724087591,1.446715328,0.871532847,0.397080292,0.305109489,0.141605839,0.258394161,0.072992701,0.001459854,0.801953125,0.765234375,0.7703125,0.404851752,0.308894879,0.374663073,3
Si Diwayen Noong Bago Dumating ang mga Espanyol,1083,113,1.894736842,5.136657433,9.584070796,2.121883657,47,0.510618652,2.121883657,1.881809788,1.672206833,0.997229917,0.400738689,0.314866113,0.161588181,0.246537396,0.045244691,0.003693444,0.784185627,0.763234963,0.764586619,0.365332531,0.280469455,0.322900993,3
Si Hinlalaki,149,17,1.6,5.395973154,8.764705882,2.214765101,8,0.530201342,2.214765101,2,1.818791946,1.087248322,0.510067114,0.375838926,0.22147651,0.275167785,0.060402685,0,0.776579353,0.771956857,0.764252696,0.366197183,0.30583501,0.325955734,3
Si Ivik.fil,657,80,1.333333333,4.738203957,8.2125,1.97716895,13,0.485540335,1.97716895,1.648401826,1.520547945,0.850837139,0.397260274,0.267884323,0.126331811,0.207001522,0.051750381,0,0.741301678,0.721244372,0.716332378,0.376901408,0.312676056,0.347605634,3
Si Juanito Noong Panahon ng mga Amerikano,1220,143,1.803921569,5.039344262,8.531468531,2.089344262,53,0.513934426,2.089344262,1.828688525,1.575409836,0.931967213,0.4,0.297540984,0.167213115,0.25,0.037704918,0.003278689,0.729508197,0.707581967,0.709836066,0.325144908,0.253105161,0.292023185,3
Si Lolo Apura at si Lolo Un Momento_Fil,479,67,1.481481481,4.747390397,7.149253731,2.091858038,20,0.329853862,2.091858038,1.795407098,1.542797495,0.893528184,0.300626305,0.240083507,0.11691023,0.173277662,0.012526096,0,0.771860987,0.790919283,0.746076233,0.314572089,0.265998458,0.259059368,3
Si Mariang Alimango,468,49,1.446808511,4.829059829,9.551020408,2.070512821,7,0.455128205,2.070512821,1.773504274,1.47008547,0.893162393,0.361111111,0.262820513,0.126068376,0.226495726,0.036324786,0.002136752,0.78158338,0.761931499,0.764738911,0.337931034,0.26743295,0.295019157,3
Si Pilandok at ang Manok na Nangingitlog ng Ginto,603,62,1.428571429,4.663349917,9.725806452,1.915422886,8,0.457711443,1.915422886,1.645107794,1.484245439,0.834162521,0.358208955,0.225538972,0.131011609,0.220563847,0.024875622,0,0.748636364,0.717272727,0.745,0.342551854,0.284726587,0.311753614,3
Si Pitong Noong Panahon ng mga Hapon,1572,129,1.880733945,5.015267176,12.18604651,2.066793893,70,0.506997455,2.066793893,1.829516539,1.589694656,0.927480916,0.3956743,0.297073791,0.145038168,0.235368957,0.027989822,0.000636132,0.780047885,0.760574621,0.759776536,0.35950236,0.278421278,0.31960532,3
Sinag and Tala,788,89,1.641791045,4.884517766,8.853932584,2.052030457,42,0.436548223,2.052030457,1.800761421,1.567258883,0.94035533,0.343908629,0.265228426,0.133248731,0.208121827,0.021573604,0.002538071,0.811389072,0.790322581,0.790322581,0.3950783,0.323489933,0.348545861,3
Supremo inside pages,12762,1672,1.476293103,4.699341796,7.63277512,1.957608525,312,0.469910672,1.957608525,1.709528287,1.412631249,0.857937627,0.377135245,0.274486758,0.146685472,0.249725748,0.035731077,0.003134305,0.723202517,0.698052638,0.693184234,0.322855807,0.258237906,0.281052816,3
Terengati.fil,1010,100,1.481927711,5.01980198,10.1,2.113861386,29,0.485148515,2.113861386,1.802970297,1.657425743,0.925742574,0.404950495,0.285148515,0.174257426,0.21980198,0.025742574,0,0.79389881,0.765873016,0.769097222,0.357452484,0.287429143,0.306435478,3
The Grand Parade,499,67,2.193548387,5.250501002,7.447761194,2.086172345,18,0.633266533,2.086172345,1.845691383,1.661322645,1.03006012,0.51503006,0.378757515,0.250501002,0.360721443,0.086172345,0.016032064,0.733975904,0.734939759,0.720963855,0.306441119,0.270657124,0.292778139,3
The Love of Lam-ang,723,53,1.6,5.168741355,13.64150943,2.123098202,38,0.507607192,2.123098202,1.834024896,1.751037344,0.979253112,0.421853389,0.322268326,0.125864454,0.195020747,0.026279391,0,0.824932796,0.807795699,0.802755376,0.391167192,0.319963948,0.360072105,3
Tight Times,680,47,2.317073171,5.147058824,14.46808511,2.113235294,31,0.535294118,2.113235294,1.869117647,1.644117647,0.952941176,0.413235294,0.344117647,0.185294118,0.264705882,0.011764706,0,0.783571429,0.776785714,0.76,0.363550519,0.284230406,0.32483475,3
Uuwi na ang Nanay Kong si Darna!.fil,654,85,1.316666667,4.565749235,7.694117647,1.911314985,10,0.394495413,1.911314985,1.714067278,1.396024465,0.854740061,0.331804281,0.26911315,0.110091743,0.181957187,0.016819572,0.006116208,0.82462203,0.806479482,0.802159827,0.401942927,0.302975106,0.370977535,3
When I Cross the Street.fil,445,34,1.709677419,5.112359551,13.08823529,2.175280899,28,0.44494382,2.175280899,1.93258427,1.694382022,0.937078652,0.350561798,0.28988764,0.164044944,0.224719101,0.006741573,0,0.735745614,0.711074561,0.70997807,0.347889374,0.249636099,0.296215429,3
William Tell.fil,674,62,1.327868852,4.890207715,10.87096774,1.980712166,10,0.541543027,1.980712166,1.697329377,1.489614243,0.902077151,0.470326409,0.366468843,0.1884273,0.290801187,0.025222552,0,0.725467736,0.70637648,0.709431081,0.3281893,0.271604938,0.29526749,3
Ang Mag-Anak sa Palengke,160,17,2.214285714,4.63125,9.411764706,2,3,0.31875,2,1.725,1.4875,0.825,0.2875,0.225,0.1,0.15625,0,0,0.815198618,0.785837651,0.787564767,0.361244019,0.291866029,0.318181818,1
Ang Mahiwagang Kaldero,53,5,0,5.037735849,10.6,2.188679245,1,0.433962264,2.188679245,1.886792453,1.622641509,0.886792453,0.339622642,0.283018868,0.132075472,0.226415094,0,0,0.773584906,0.702830189,0.721698113,0.324840764,0.229299363,0.21656051,1
Lito Lita,71,12,1.166666667,3.985915493,5.916666667,1.816901408,1,0.225352113,1.816901408,1.507042254,1.183098592,0.591549296,0.225352113,0.14084507,0.070422535,0.084507042,0,0,0.768867925,0.740566038,0.740566038,0.375886525,0.304964539,0.326241135,1
Natuto Rin,270,32,1.52,4.696296296,8.4375,2.011111111,2,0.362962963,2.011111111,1.748148148,1.466666667,0.803703704,0.3,0.225925926,0.081481481,0.125925926,0.007407407,0,0.8,0.794949495,0.76969697,0.387640449,0.304775281,0.337078652,1
Si Bimbo ang Batang Bibo,221,27,1.666666667,5.108597285,8.185185185,2.190045249,18,0.452488688,2.190045249,1.945701357,1.57918552,0.914027149,0.384615385,0.28959276,0.131221719,0.248868778,0.036199095,0.004524887,0.789766407,0.786429366,0.780867631,0.356716418,0.313432836,0.352238806,1
Si Mulak,55,11,0,4.636363636,5,1.909090909,1,0.345454545,1.909090909,1.636363636,1.6,0.854545455,0.290909091,0.181818182,0.109090909,0.163636364,0.018181818,0,0.732323232,0.737373737,0.737373737,0.338028169,0.246478873,0.288732394,1
Ang Alamat ng Makahiya,214,19,1.263157895,4.995327103,11.26315789,2.126168224,7,0.420560748,2.126168224,1.799065421,1.668224299,0.934579439,0.38317757,0.303738318,0.074766355,0.130841121,0.018691589,0,0.85495283,0.831367925,0.823113208,0.458598726,0.339171975,0.380573248,2
Ang Alamat ng Pinatubo,301,22,1.272727273,5.259136213,13.68181818,2.19269103,23,0.544850498,2.19269103,1.933554817,1.661129568,1.019933555,0.428571429,0.355481728,0.215946844,0.295681063,0.046511628,0,0.768025078,0.745297806,0.745297806,0.346035015,0.280123584,0.303810505,2
Ang Batang Matulungin,146,18,1.235294118,4.931506849,8.111111111,2.075342466,3,0.404109589,2.075342466,1.849315068,1.623287671,0.945205479,0.363013699,0.308219178,0.102739726,0.150684932,0.020547945,0,0.816433566,0.770979021,0.79020979,0.423529412,0.32,0.362352941,2
Ang Mag-anak na Langgam,233,17,1.411764706,4.9527897,13.70588235,2.042918455,2,0.472103004,2.042918455,1.789699571,1.605150215,0.974248927,0.424892704,0.321888412,0.141630901,0.236051502,0.0472103,0,0.840484048,0.818481848,0.808580858,0.457271364,0.32083958,0.391304348,2
Ang Mag-Anak,72,3,4,4.722222222,24,1.902777778,1,0.444444444,1.902777778,1.597222222,1.611111111,0.847222222,0.333333333,0.277777778,0.097222222,0.152777778,0.013888889,0,0.816793893,0.801526718,0.763358779,0.388297872,0.303191489,0.356382979,2
Ang Magandang Balita,268,26,1.458333333,4.902985075,10.30769231,2.041044776,9,0.481343284,2.041044776,1.77238806,1.541044776,0.888059701,0.410447761,0.28358209,0.141791045,0.201492537,0.055970149,0,0.789827255,0.763915547,0.768714012,0.356679637,0.302204929,0.302204929,2
Ang Magkaibigan,86,9,1.333333333,4.825581395,9.555555556,2.104651163,2,0.348837209,2.104651163,1.813953488,1.558139535,0.895348837,0.26744186,0.23255814,0.11627907,0.162790698,0,0,0.807926829,0.798780488,0.75304878,0.365145228,0.294605809,0.278008299,2
Ang Manggagawa,170,17,1.058823529,4.9,10,2.011764706,7,0.458823529,2.011764706,1.782352941,1.523529412,0.882352941,0.376470588,0.317647059,0.094117647,0.164705882,0.017647059,0,0.800304878,0.783536585,0.782012195,0.401247401,0.297297297,0.347193347,2
Ang Umaga in Lena,105,10,2.2,5.142857143,10.5,2.171428571,3,0.457142857,2.171428571,1.942857143,1.657142857,0.99047619,0.371428571,0.266666667,0.123809524,0.171428571,0.047619048,0,0.802325581,0.78372093,0.755813953,0.440625,0.403125,0.328125,2
